Sorted by K values
""
""
K10 neighbors. 
10,1.4981818181818158,1.0555035580553955,1.2384738185992716
20,1.4968181818181923,2.035658895930038,1.7251414122977629
30,1.5342424242423869,3.174808042310615,2.0687504718565286
50,1.538727272727296,5.251969375452338,2.3801235520374493
100,1.5382727272727759,10.42709676991054,2.6810235303745924
200,1.5155909090909097,20.616332780257295,2.823606928989107
300,1.4073333333333975,29.320337417143318,2.685754382543823
""
K20 neighbors. 
10,1.4118181818181779,0.9395717268373805,1.1282726375480319
20,1.4077272727272794,1.838341706003005,1.5944724361000409
30,1.408787878787851,2.807642632708016,1.876171277170562
50,1.4309090909091033,4.771826487232424,2.2016253360481177
100,1.468909090909125,9.347206295073406,2.5388405747280367
200,1.4522727272727283,18.371113906275415,2.6917567809077405
300,1.3298484848485235,25.278150817147825,2.5267672463772466
""
K50 neighbors. 
10,1.3018181818181775,0.8402746735084196,1.021323464082805
20,1.235454545454549,1.5846743806796435,1.3884423144864964
30,1.2712121212121086,2.511297196709934,1.687975451268645
50,1.3190909090909133,4.405348436809886,2.0302617333293997
100,1.3819090909091036,8.846933111914012,2.3904283694286557
200,1.424681818181819,17.69353014129588,2.6370301516884
300,1.2979696969697174,24.27018102081504,2.4641562741630176
""
K3 neighbors. 
""
K2 neighbors. 
10,28.910909090907207,22.800075995320487,25.49442534375717
20,19.59454545454439,22.19554141565505,20.814101033487503
30,13.523333333332733,19.431210945287443,15.947709090542947
50,7.153636363636301,15.005713475693845,9.688498837768762
100,2.5617272727273086,10.995814989324055,4.155366599573201
200,1.134272727272772,11.298324093686803,2.0615774914783542
300,0.8651818181818468,13.561592024677742,1.6265927466740446
""
K1 neighbors. 
""
K5 neighbors. 
10,1.9236363636363694,1.7048693526044165,1.8076579938899684
20,1.9172727272727605,3.269744285636719,2.417185649634436
30,1.9360606060605152,4.7368815030597755,2.7486795250677734
50,1.9785454545455392,7.744090001954594,3.1518273294336403
100,1.954454545454677,15.203715136267908,3.4636526747407324
200,1.608818181818192,25.030353455598473,3.023313809063152
300,1.3556060606061562,31.734546816418508,2.6001417494082535
